1066	954464
1067	1895884
1068	1985
1069	741
1070	2070
1071	2494064
1072	956
1073	1771083
1074	2438856
1075	1360224
1076	1420484
1077	1941897
1078	2490818
1079	2551
1080	2935
1081	2687
1082	1923302
1083	2801
1084	217553
1085	2864
1086	1623964
1087	43734
1088	2306573
1089	884
1090	2136515
1091	1315574
1092	2951
1093	1200
1094	2282416
1095	1939497
1096	1033451
1097	2409
1098	2463
1099	1870
1100	427765
1101	956168
1102	1946855
1103	1989358
1104	544
1105	2172686
1106	590820
1107	2196697
1108	569724
1109	582
1110	2705937
1111	1917
1112	2402
1113	2586
1114	2445
1115	1671
1116	825
1117	2295450
1118	689
1119	2334
1120	767
1121	1173772
1122	963950
1123	2688447
1124	238223
1125	1633228
1126	2794386
1127	2
1128	2985
1129	678
1130	2829
1131	2626
1132	1042652
1133	2447
1134	2358
1135	2777298
1136	862
1137	302207
1138	1600261
1139	2564659
1140	890
1141	356
1142	609067
1143	2063
1144	756603
1145	2880
1146	768
1147	2386
1148	1284
1149	95
1150	1099048
1151	48
1152	953435
1153	2093541
1154	2339458
1155	2565696
1156	975417
1157	1004032
1158	536
1159	2859
1160	1505323
1161	638
1162	1090396
1163	2198
1164	831
1165	529787
1166	803238
1167	2008560
1168	292
1169	2963
1170	834
1171	937
1172	676
1173	1204384
1174	1500
1175	843172
1176	934
1177	2995
1178	607
1179	2097
1180	924
1181	701164
1182	31
1183	2479
1184	2604
1185	806541
1186	423926
1187	1926414
1188	1958
1189	2495
1190	1378
1191	2231
1192	133
1193	2639
1194	2813
1195	96531
1196	1061
1197	2563561
1198	1567213
1199	413
1200	1261
1201	447
1202	1309
1203	959
1204	1332
1205	298
1206	897005
1207	1017815
1208	1101
1209	2242
1210	868112
1211	515
1212	1836
1213	2686413
1214	1745670
1215	385330
1216	300208
1217	1385072
1218	2251112
1219	1323
1220	77
1221	862734
1222	2543127
1223	953142
1224	2361
1225	847
1226	1943
1227	1743596
1228	273
1229	824
1230	1055
1231	1964603
1232	1532
1233	1901401
1234	1225
1235	190
1236	1729
1237	2272
1238	57
1239	1079
1240	2164
1241	1134416
1242	290898
1243	2692
1244	408548
1245	553
1246	1243
1247	1927
1248	1204822
1249	706255
1250	78377
1251	1506
1252	1466
1253	143
1254	217
1255	2494138
1256	1750
1257	463
1258	345
1259	2238727
1260	416
1261	2145
1262	48537
1263	2690
1264	1230
1265	112
1266	2736
1267	1807731
1268	1780
1269	1814
1270	980096
1271	1291337
1272	368
1273	2343354
1274	2801440
1275	661
1276	2399
1277	922
1278	850482
1279	1877
1280	159209
1281	1457705
1282	686
1283	2265
1284	513
1285	2400056
1286	2133591
1287	1086238
1288	1900337
1289	2630
1290	1886
1291	1057
1292	140
1293	609155
1294	2333
1295	2434546
1296	1785806
1297	164
1298	730
1299	2593502
1300	1411
1301	1267622
1302	2888
1303	2571422
1304	2354
1305	1911677
1306	2002
1307	1935
1308	1617460
1309	312
1310	1242
1311	863895
1312	56694
1313	1929
1314	332
1315	825632
1316	1963
1317	2136604
1318	308389
1319	2927
1320	120345
1321	2545
1322	2565
1323	2148
1324	1232
1325	2816602
1326	1187821
1327	2623773
1328	665135
1329	1994685
1330	40
1331	1777491
1332	1989807
1333	2954
1334	2713439
1335	1147
1336	1807452
1337	2001
1338	2428
1339	297
1340	2897
1341	2069256
1342	26134
1343	1060
1344	1175
1345	2015
1346	1482
1347	1567125
1348	1875
1349	2238374
1350	2373535
1351	938
1352	294
1353	2008099
1354	1731656
1355	2778445
1356	954193
1357	279016
1358	559
1359	882087
1360	1866535
1361	2486
1362	2398
1363	2361146
1364	2530
1365	1502
1366	816
1367	956060
1368	858
1369	1223
1370	1565
1371	187
1372	1103657
1373	639
1374	1533
1375	1365
1376	902379
1377	93437
1378	2873
1379	2460155
1380	1712393
1381	1972
1382	2453
1383	1669943
1384	156498
1385	2401470
1386	1566813
1387	1935174
1388	879232
1389	125
1390	940684
1391	2461423
1392	1867
1393	872
1394	558903
1395	331
1396	326
1397	1660674
1398	2369
1399	2476
1400	1128697
1401	1609677
1402	1105
1403	557712
1404	2747339
1405	1779969
1406	2913
1407	2477
1408	981630
1409	2268
1410	1707
1411	1771201
1412	234
1413	31795
1414	707027
1415	1830251
1416	2817659
1417	791
1418	1867929
1419	2783
1420	899
1421	2858
1422	1334885
1423	1448440
1424	1897955
1425	39
1426	2142
1427	36294
1428	953173
1429	789819
1430	799623
1431	2372
1432	2372394
1433	2654
1434	291715
1435	1678
1436	173030
1437	25
1438	229
1439	107406
1440	897
1441	106713
1442	2734662
1443	2772604
1444	1253571
1445	2775
1446	2543134
1447	2681
1448	2289904
1449	102014
1450	205
1451	23
1452	1581
1453	1005
1454	1028329
1455	436
1456	2226
1457	2400905
1458	2255538
1459	344
1460	857219
1461	856
1462	1889
1463	2302
1464	311793
1465	2414
1466	2631
1467	1903
1468	304
1469	1765
1470	297087
1471	2802828
1472	2327
1473	1971519
1474	2297698
1475	1146
1476	1689915
1477	2367590
1478	728
1479	112422
1480	1832604
1481	545175
1482	381
1483	1331
1484	1061664
1485	431568
1486	2494184
1487	580848
1488	275141
1489	976021
1490	1669430
1491	1566461
1492	1669792
1493	1995
1494	366377
1495	709047
1496	815
1497	1208
1498	2332
1499	603
1500	938996
1501	2426
1502	1579
1503	1636634
1504	61
1505	2296195
1506	2094985
1507	2046
1508	857281
1509	1215
1510	1992859
1511	1157
1512	835
1513	1839
1514	228
1515	1170
1516	1404558
1517	1634390
1518	717018
1519	2563
1520	430
1521	2361706
1522	848
1523	1485
1524	67
1525	468704
1526	353
1527	1623318
1528	2794745
1529	1325
1530	1267597
1531	1997
1532	302
1533	151297
1534	266
1535	349401
1536	564
1537	2410
1538	330
1539	2366
1540	1929917
1541	1939565
1542	758933
1543	2206
1544	844363
1545	1788795
1546	1291
1547	2804533
1548	260
1549	1786
1550	1275433
1551	1694350
1552	1235957
1553	87417
1554	2253468
1555	2167
1556	2002809
1557	2809
1558	942358
1559	721
1560	1248431
1561	1785
1562	2657294
1563	424
1564	1669985
1565	175
1566	1051783
1567	712
1568	2282442
1569	2191
1570	2216
1571	382233
1572	2284529
1573	2100208
1574	2213
1575	903227
1576	2529209
1577	2843
1578	1640
1579	2814708
1580	549
1581	843615
1582	2312
1583	861
1584	2775909
1585	299740
1586	803880
1587	96917
1588	1755
1589	1125395
1590	2250617
1591	1194
1592	213
1593	715352
1594	64062
1595	2093
1596	2320
1597	402
1598	317
1599	327
1600	759
1601	2321
1602	2592
1603	1188095
1604	2745118
1605	1909246
1606	285260
1607	2307
1608	89
1609	1738604
1610	708698
1611	2487038
1612	1916
1613	2078
1614	1869
1615	1145822
1616	2057
1617	2461185
1618	20509
1619	2020
1620	1617
1621	1064
1622	1483
1623	958718
1624	1618023
1625	1926954
1626	2194
1627	2375006
1628	555952
1629	2596
1630	289499
1631	679
1632	2443
1633	2623
1634	1722
1635	1944526
1636	2756
1637	2805496
1638	2356729
1639	1405005
1640	138
1641	2294
1642	849
1643	2651219
1644	2681799
1645	862439
1646	2178
1647	2144538
1648	111
1649	902
1650	1009
1651	2361883
1652	2732132
1653	2018355
1654	1144
1655	2512387
1656	1992776
1657	2053
1658	433
1659	892
1660	372
1661	687
1662	1709
1663	106236
1664	1443
1665	1363266
1666	1511
1667	2137
1668	1627
1669	804
1670	2507479
1671	2643547
1672	1992150
1673	451
1674	2778542
1675	1894
1676	2714
1677	390056
1678	44373
1679	213797
1680	1938635
1681	59
1682	392418
1683	2175
1684	955
1685	788340
1686	197
1687	1958688
1688	835169
1689	723
1690	1336171
1691	1319
1692	2082
1693	2565395
1694	2537
1695	352
1696	2722
1697	2127517
1698	2707692
1699	2660
1700	2279
1701	684209
1702	2735729
1703	905201
1704	508614
1705	1607349
1706	2616664
1707	520342
1708	997
1709	1897
1710	2151
1711	881071
1712	2499429
1713	1633
1714	156672
1715	1156819
1716	96843
1717	2276178
1718	1795285
1719	495
1720	2684
1721	802283
1722	623293
1723	1357
1724	529
1725	1693831
1726	1513
1727	2205363
1728	1436
1729	842355
1730	536734
1731	2617
1732	735080
1733	2090
1734	1535
1735	1718
1736	2794
1737	920
1738	1114
1739	535749
1740	1051546
1741	1070620
1742	2256
1743	1458
1744	38373
1745	2226241
1746	970
1747	1275182
1748	1245
1749	701239
1750	332651
1751	1129
1752	168349
1753	2303766
1754	1083626
1755	990
1756	107228
1757	168684
1758	484725
1759	1982
1760	1698
1761	1247155
1762	2803006
1763	2392190
1764	2020963
1765	2619521
1766	456
1767	688
1768	1165
1769	1483132
1770	1305
1771	1240
1772	80861
1773	2974
1774	489572
1775	2431932
1776	1384
1777	1321
1778	2467775
1779	1923
1780	962
1781	810
1782	2640
1783	2376
1784	2150
1785	2529
1786	175011
1787	1597482
1788	512
1789	2468030
1790	1033061
1791	2673718
1792	735
1793	412
1794	1842
1795	739
1796	795056
1797	560507
1798	2577
1799	2143
1800	1301
1801	2502
1802	1700
1803	1606
1804	2210
1805	1463
1806	2786658
1807	1382058
1808	1489
1809	2561
1810	1016
1811	993
1812	996
1813	197953
1814	2345421
1815	466090
1816	1617237
1817	1164014
1818	762
1819	307
1820	1322873
1821	1038849
1822	212
1823	2019
1824	1862188
1825	2819866
1826	679970
1827	2746
1828	457
1829	1036
1830	792
1831	2357
1832	908
1833	1047855
1834	682144
1835	1889956
1836	598908
1837	1404
1838	1466587
1839	1360181
1840	829
1841	1800
1842	397
1843	299847
1844	998091
1845	398945
1846	892499
1847	1130
1848	1995550
1849	2113
1850	156454
1851	1644
1852	1458135
1853	602123
1854	1072
1855	1652
1856	2124
1857	2461562
1858	1148054
1859	1005477
1860	609512
1861	2929
1862	1554
1863	691827
1864	1633974
1865	115897
1866	2555
1867	1600652
1868	1700658
1869	870746
1870	1272
1871	2179111
1872	1452887
1873	80226
1874	1044133
1875	1051854
1876	1802
1877	2430728
1878	790
1879	2734547
1880	223663
1881	2812
1882	2804947
1883	2855
1884	1002734
1885	1555
1886	2794784
1887	2530670
1888	2431
1889	653061
1890	2483833
1891	1098
1892	2437439
1893	291214
1894	251
1895	2496358
1896	1006039
1897	1795109
1898	2939
1899	845228
1900	795307
1901	1905090
1902	1572
1903	2211331
1904	1557544
1905	1770952
1906	1520559
1907	823
1908	2492
1909	2003322
1910	2159
1911	1913
1912	2917
1913	2229
1914	2338030
1915	2065329
1916	191
1917	450270
1918	1027101
1919	2433976
1920	2875050
1921	876
1922	1009544
1923	2676
1924	2561287
1925	290455
1926	560524
1927	471
1928	106405
1929	860870
1930	310
1931	249
1932	2581
1933	892185
1934	963071
1935	173216
1936	1731508
1937	2387
1938	137
1939	2406452
1940	2027677
1941	1879518
1942	1579306
1943	644
1944	396041
1945	1177
1946	460503
1947	2580
1948	2244818
1949	2394595
1950	304793
1951	2778
1952	778682
1953	1571
1954	1489400
1955	1957
1956	1897008
1957	1923259
1958	803
1959	725
1960	492
1961	843168
1962	118
1963	1973
1964	1699
1965	32962
1966	2636
1967	2603428
1968	814
1969	1222
1970	1324
1971	2172
1972	1147806
1973	1492
1974	191370
1975	591
1976	2026749
1977	2632
1978	108619
1979	2948
1980	414977
1981	994
1982	968
1983	940
1984	770
1985	1675628
1986	577
1987	1034745
1988	431596
1989	1990
1990	1006
1991	1864
1992	1441
1993	625
1994	2627933
1995	80511
1996	789550
1997	2894
1998	2424651
1999	2877236
2000	164144
2001	1515
2002	2212
2003	346545
2004	907
2005	2505128
2006	2043535
2007	2384605
2008	2132
2009	238
2010	615
2011	565
2012	708591
2013	524351
2014	1924563
2015	1252842
2016	2966
2017	341
2018	76
2019	562
2020	404
2021	1076
2022	2533041
2023	2298612
2024	248
2025	2012189
2026	1081
2027	496
2028	2028
2029	672
2030	1461566
2031	1945598
2032	847732
2033	1413815
2034	998580
2035	1795450
2036	588
2037	2408394
2038	567
2039	2303
2040	2889
2041	2028845
2042	1622856
2043	1916167
2044	917498
2045	1451704
2046	497790
2047	1053
2048	1203583
2049	2031
2050	1650935
2051	805
2052	173
2053	655
2054	2208
2055	738249
2056	161311
2057	2553
2058	1911
2059	830905
2060	1641
2061	998920
2062	1566767
2063	207
2064	2792
2065	104
2066	2011
2067	1110690
2068	2385988
2069	938587
2070	1316
2071	1715371
2072	2776423
2073	401
2074	2250760
2075	5111
2076	92718
2077	580
2078	1607
2079	1423
2080	2323
2081	2777960
2082	1122
2083	1880
2084	95225
2085	2633
2086	1434
2087	153
2088	1995735
2089	1480
2090	1300659
2091	2074131
2092	1442579
2093	604171
2094	1747
2095	817
2096	278282
2097	2272794
2098	1624
2099	640
2100	107059
2101	624937
2102	2010
2103	149
2104	1546460
2105	2364316
2106	2202480
2107	1105389
2108	1153663
2109	1297
2110	1028348
2111	1832
2112	1409
2113	1158245
2114	1627394
2115	16
2116	8491
2117	1220
2118	843065
2119	183509
2120	782
2121	1564
2122	306710
2123	1935513
2124	2891
2125	768733
2126	890391
2127	768721
2128	198
2129	1774577
2130	2542
2131	162
2132	481
2133	1600042
2134	2368125
2135	1068577
2136	392
2137	2505569
2138	2808
2139	2477554
2140	2230
2141	2732295
2142	2816
2143	2495454
2144	10
2145	361248
2146	844140
2147	2937
2148	2485
2149	1523
2150	374
2151	2007
2152	2810
2153	1021378
2154	550403
2155	1531
2156	1390
2157	1004
2158	2301
2159	2464
2160	48701
2161	1312301
2162	160371
2163	152
2164	2373033
2165	1244
2166	947
2167	420439
2168	783
2169	2426896
2170	1865409
2171	263
2172	1312279
2173	1356015
2174	419
2175	922866
2176	1621
2177	2965
2178	1854
2179	694698
2180	98
2181	1993956
2182	2651183
2183	825433
2184	974
2185	1448169
2186	1372934
2187	61369
2188	1100
2189	2109
2190	301
2191	2202875
2192	103235
2193	2255594
2194	1325906
2195	346
2196	1509840
2197	15
2198	1008
2199	2491
2200	764321
2201	450
2202	610820
2203	338411
2204	1831
2205	1670
2206	722
2207	2947
2208	300
2209	936853
2210	1071
2211	2094
2212	2402389
2213	771447
2214	1787
2215	2999
2216	677755
2217	2804
2218	43013
2219	550
2220	694
2221	1901909
2222	2353
2223	301346
2224	860188
2225	2606
2226	607625
2227	1705
2228	174
2229	38611
2230	2290
2231	2904
2232	2365264
2233	2918
2234	941764
2235	2592663
2236	2408
2237	380045
2238	2403
2239	369213
2240	591169
2241	1355634
2242	2804326
2243	49184
2244	1164
2245	699570
2246	2158
2247	2509444
2248	316
2249	718822
2250	1337553
2251	1022814
2252	1093
2253	1142521
2254	1017
2255	945
2256	1401404
2257	2469
2258	2288517
2259	586
2260	773
2261	2777684
2262	385
2263	928
2264	318
2265	2524
2266	1254
2267	1583
2268	1946
2269	1775
2270	843815
2271	1712
2272	905
2273	1865
2274	467054
2275	44991
2276	769
2277	1231206
2278	1866
2279	2624896
2280	2249595
2281	236406
2282	2098052
2283	1045
2284	1794771
2285	743129
2286	1177706
2287	1444688
2288	179
2289	973933
2290	2797
2291	1502658
2292	2683
2293	1465
2294	1472
2295	551
2296	382704
2297	1355124
2298	813
2299	2642
2300	425
2301	2944
2302	1685
2303	455550
2304	2902
2305	127
2306	1364305
2307	864022
2308	2265066
2309	1416353
2310	213895
2311	2422
2312	2462794
2313	768727
2314	2339742
2315	1444
2316	857
2317	410
2318	784
2319	2719
2320	126523
2321	396
2322	1847691
2323	408
2324	2236
2325	1968
2326	1407966
2327	1733
2328	916015
2329	1131939
2330	527
2331	1934
2332	524
2333	1751
2334	60
2335	242
2336	2300
2337	423456
2338	432
2339	450436
2340	1617234
2341	112041
2342	1546
2343	1179147
2344	617647
2345	2356
2346	2144
2347	293
2348	2602
2349	737
2350	2363402
2351	2487632
2352	275829
2353	484
2354	2034
2355	2475
2356	2879
2357	1290209
2358	2435
2359	1387
2360	1970325
2361	426913
2362	347318
2363	1911553
2364	105569
2365	1747156
2366	277444
2367	864
2368	1372512
2369	216625
2370	1993
2371	2330
2372	465946
2373	1192046
2374	1790
2375	1387137
2376	1909608
2377	1919
2378	11953
2379	2156
2380	435
2381	2367571
2382	2728165
2383	1154
2384	2732
2385	1322
2386	430708
2387	250399
2388	2262897
2389	2389128
2390	2930
2391	234752
2392	2483991
2393	275
2394	1610
2395	2883107
2396	320925
2397	2510
2398	2083137
2399	1840
2400	700551
2401	367
2402	887390
2403	1289934
2404	2854
2405	883
2406	2497
2407	1139385
2408	2584208
2409	178
2410	400
2411	1780427
2412	1239
2413	2171441
2414	753
2415	2040
2416	1002060
2417	2343
2418	1209
2419	1726
2420	235842
2421	843
2422	2608
2423	795058
2424	1989035
2425	1949
2426	633110
2427	2521
2428	211
2429	1980
2430	1981
2431	896
2432	2105023
2433	2139
2434	514
2435	284284
2436	776
2437	321
2438	2716
2439	2482
2440	1549
2441	1855494
2442	556
2443	958388
2444	2051
2445	2416
2446	250758
2447	610923
2448	412671
2449	2008762
2450	2652549
2451	2361790
2452	417669
2453	2291
2454	2338
2455	939135
2456	185
2457	1039
